yagoID	actorName	yagoTitle	imdbTitle	imdbActors	yagoDate	imdbDate	matchDate	matchActor	matchYear	matchBoth
id_B4iDBwI?Or_5yq_mpf21Bhp!J	Alfre Woodard	Grand_Canyon	Grand Canyon	['Danny Glover', ' Kevin Kline', ' Steve Martin', ' Mary McDonnell']	1991-12-25	1992-01-17	0	No	Yes	No
id_B4iDBwI?Or_5yq_6SQquy0U5z	Alfre Woodard	Mumford	Mumford	['Loren Dean', ' Hope Davis', ' Jason Lee', ' Alfre Woodard']	1999-09-24	1999-09-24	1	Yes	Yes	Yes
id_B4iDBwI?Or_5yq_GLZnIxY22s	Alfre Woodard	Mississippi_Grind	Mississippi Grind	['Ben Mendelsohn', ' Yvonne Landry', ' Anthony Howard', ' Ryan Reynolds']	2015-01-24	2015-08-13	0	No	Yes	No
id_B4iDBwI?Or_5yq_LIxf1kWaM?	Alfre Woodard	Scrooged	Scrooged	['Bill Murray', ' Karen Allen', ' John Forsythe', ' John Glover']	1988-11-23	1988-11-23	1	No	Yes	No
id_B4iDBwI?Or_5yq_V!Z9VR7f6o	Alfre Woodard	Follow_Me_Home	Follow Me Home	['Alfre Woodard', ' Jesse Borrego', ' Salma Hayek', ' Calvin Levels']	1996	1997-02-28	0	Yes	Yes	Yes
id_B4iDBwI?Or_5yq_oX!3Nabgqw	Alfre Woodard	Health	HealtH	['Carol Burnett', ' Glenda Jackson', ' James Garner', ' Lauren Bacall']	1982-04-07	1980-09-12	0	No	No	No
id_B4iDBwI?Or_5yq_zunq?Iuflm	Alfre Woodard	The_Core	The Core	['Christopher Shyer', ' Ray Galletti', ' Eileen Pedde', ' Rekha Sharma']	2003-03-28	2003-03-28	1	No	Yes	No
id_B4iDBwI?Or_5yq_hePpbiRC0c	Alfre Woodard	American_Violet	American Violet	"['Nicole Beharie', ' Tim Blake Nelson', ' Will Patton', "" Michael O'Keefe""]"	2008-08-29	2009-04-17	0	No	Yes	No
id_B4iDBwI?Or_5yq_CLIPZxTTN5	Alfre Woodard	Primal_Fear	Primal Fear	['Richard Gere', ' Laura Linney', ' John Mahoney', ' Alfre Woodard']	1996-04-03	1996-04-03	1	Yes	Yes	Yes
id_!bP12hbL8x_5yq_V5ySIUUHGD	Algenis Perez Soto	Sugar	Sugar	['Jose Rijo', ' Walki Cuevas', ' Algenis Perez Soto', ' Santo Silvestre']	2008-01-21	2009-04-24	0	Yes	Yes	Yes
id_qENbtH35pU_5yq_Uag21TtYIY	Al Green	On_the_Line	On the Line	['Lance Bass', ' Joey Fatone', ' Emmanuelle Chriqui', ' GQ']	2001-10-26	2001-10-26	1	No	Yes	No
id_J05IhJrHIB_5yq_ii8g?iMkm3	Al Harrington actor	The_Long_Road_Home	The Long Road Home	['E.J. Bonilla', ' Jon Beavers', ' Joey Luthman', ' Darius Homayoun']	1999	2017-11-07	0	No	No	No
id_jKTImUcvIK_5yq_Q!YQzmbM6B	Al Hill actor	A_Gem_of_a_Jam	A Gem of a Jam	['Curly Howard', ' Larry Fine', ' Moe Howard']	1943-12-30	1943-12-30	1	No	Yes	No
id_jKTImUcvIK_5yq_EPKmHpO1cv	Al Hill actor	Punch_Drunks	Punch Drunks	['Moe Howard', ' Larry Fine', ' Curly Howard', ' Dorothy Granger']	1934-07-13	1934-07-13	1	No	Yes	No
id_uglguBBPgN_5yq_PSCKeObcDY	Al Hunter Ashton	Sisterhood	Sisterhood	['Al Ashton', ' Nicholas Ball', ' Maria Charles', ' Anthony Chisholm']	2008-10-17	2008-10-17	1	No	Yes	No
id_U7EXENcXAm_5yq_AR60mROanw	Alia Bhatt	Dear_Zindagi	Dear Zindagi	['Alia Bhatt', ' Shah Rukh Khan', ' Kunal Kapoor', ' Priyanka Moodley']	2016-11-23	2016-11-23	1	Yes	Yes	Yes
id_U7EXENcXAm_5yq_o8oTjmb2z5	Alia Bhatt	Kapoor_&_Sons	Kapoor & Sons	['Sidharth Malhotra', ' Fawad Khan', ' Alia Bhatt', ' Rajat Kapoor']	2016-03-18	2016-03-18	1	Yes	Yes	Yes
id_U7EXENcXAm_5yq_feIXzVipXS	Alia Bhatt	Sangharsh	Sangharsh	['Akshay Kumar', ' Preity Zinta', ' Ashutosh Rana', ' Madan Jain']	1999-09-03	1999-09-03	1	No	Yes	No
id_U7EXENcXAm_5yq_rwBU6U15bJ	Alia Bhatt	2_States	2 States	['Arjun Kapoor', ' Alia Bhatt', ' Amrita Singh', ' Revathy']	2014-04-18	2014-04-18	1	Yes	Yes	Yes
id_U7EXENcXAm_5yq_?xlJW?yu!1	Alia Bhatt	Student_of_the_Year	Student of the Year	['Sidharth Malhotra', ' Alia Bhatt', ' Varun Dhawan', ' Rishi Kapoor']	2012-10-19	2012-10-19	1	Yes	Yes	Yes
id_LogLhNSC31_5yq_tb0cJyOrJh	Ali actor	Naa_Alludu	Naa Alludu	"['Junior N.T.R.', ' Ramya Krishnan', ' Shriya Saran', "" Genelia D'Souza""]"	2005-01-14	NaT	0	No	Yes	No
id_LogLhNSC31_5yq_kVhVcymlcQ	Ali actor	Veedu_Theda	Veedu Theda	['Nikhil Siddharth', ' Puja Bose', ' Suman', ' Sayaji Shinde']	2011-11-18	2011-11-18	1	No	Yes	No
id_LogLhNSC31_5yq_3?7f67SP3l	Ali actor	Gunshot	Gunshot	['Ali', ' Brahmanandam', ' Prakash Raj', ' Kirti Reddy']	1996	NaT	0	No	Yes	No
id_LogLhNSC31_5yq_wcb8TPv27l	Ali actor	Mukunda	Mukunda	['Pooja Hegde', ' Nassar', ' Prakash Raj', ' Rao Ramesh']	2014-12-24	2014-12-26	0	No	Yes	No
id_LogLhNSC31_5yq_h6srg1rxT?	Ali actor	Jaffa	Jaffa	['Dana Ivgy', ' Moni Moshonov', ' Ronit Elkabetz', ' Mahmud Shalaby']	2013-03-29	2009-06-10	0	No	No	No
id_LogLhNSC31_5yq_j0cZTO0hl8	Ali actor	Amma_Nanna_O_Tamila_Ammayi	Amma Nanna O Tamila Ammayi	['Ravi Teja', ' Prakash Raj', ' Jayasudha', ' Asin']	2003-04-19	2003-04-19	1	No	Yes	No
id_LogLhNSC31_5yq_mpwhQAwHyI	Ali actor	Ghatotkachudu	Ghatotkachudu	['Satyanarayana Kaikala', ' Roja', ' Ali', ' Likhita']	1995-04-27	NaT	0	No	Yes	No
id_LogLhNSC31_5yq_XxDrPAGwj3	Ali actor	Solo	Solo	['Mario Van Peebles', ' Barry Corbin', ' William Sadler', ' Jaime Gomez']	2011-11-25	1996-08-23	0	No	No	No
id_LogLhNSC31_5yq_OrUVC7do4P	Ali actor	Yogi	Yogi	['Prabhas', ' Nayanthara', ' Ali', ' Chalapathi Rao']	2007-01-12	2007-01-10	0	No	Yes	No
id_LogLhNSC31_5yq_0aX2oZyEz2	Ali actor	Oye!	Oye!	['Saksham Sharma', ' Prateek Mota', ' Saksham Sharma']	2009-07-03	2014-11-05	0	No	No	No
id_LogLhNSC31_5yq_cALIbN2usE	Ali actor	Lathi	Lathi	['Kaushik Banerjee', ' Victor Banerjee', ' Haradhan Bannerjee', ' Sabyasachi Chakraborty']	1992-01-01	NaT	0	No	No	No
id_LogLhNSC31_5yq_j6rVStrId8	Ali actor	Hare_Ram	Hare Ram	['Ali', ' Brahmanandam', ' Chalapathi Rao', ' Chandramohan']	2008-07-18	2008-07-18	1	No	Yes	No
